series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	age_code	age_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	30	Eastern Asia	2015.0	0.6		0.9	0.3		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				3	142	Asia	Region					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	30	Eastern Asia	2016.0	0.8		1.1	0.5		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				3	142	Asia	Region					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	300	Greece	2015.0	2.6		3.2	1.9		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	300	Greece	2016.0	3.1		3.8	2.3		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	32	Argentina	2015.0	5.8		6.9	4.6		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	32	Argentina	2016.0	5.8		6.9	4.6		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	324	Guinea	2015.0	38.2		41.2	35.2		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	324	Guinea	2016.0	38.2		41.2	35.2		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	34	Southern Asia	2015.0	11.8		12.9	10.7		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				3	142	Asia	Region					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	34	Southern Asia	2016.0	10.9		11.8	10.0		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				3	142	Asia	Region					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	35	South-Eastern Asia	2015.0	7.8		8.6	7.0		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				3	142	Asia	Region					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	35	South-Eastern Asia	2016.0	8.7		9.6	7.9		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				3	142	Asia	Region					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	352	Iceland	2015.0	1.8		2.6	0.9		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	352	Iceland	2016.0	1.8		2.6	0.9		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	36	Australia	2015.0	2.7		3.4	2.0		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	36	Australia	2016.0	3.2		4.1	2.4		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	372	Ireland	2015.0	3.6		4.4	2.9		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	372	Ireland	2016.0	2.7		3.4	2.0		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	380	Italy	2015.0	1.1		1.6	0.6		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	380	Italy	2016.0	1.0		1.5	0.5		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	39	Southern Europe	2015.0	1.7		2.0	1.4		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				3	150	Europe	Region					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	39	Southern Europe	2016.0	1.7		2.0	1.5		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				3	150	Europe	Region					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	392	Japan	2015.0	0.5		0.5	0.5		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	<0.5	<0.5	<0.5	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	392	Japan	2016.0	0.5		0.5	0.5		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	<0.5	<0.5	<0.5	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	398	Kazakhstan	2015.0	0.9		1.4	0.5		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	398	Kazakhstan	2016.0	1.4		1.9	0.9		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	4	Afghanistan	2015.0	15.4		17.6	13.3		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	4	Afghanistan	2016.0	16.0		18.2	13.8		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	40	Austria	2015.0	1.1		1.5	0.7		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	40	Austria	2016.0	1.1		1.5	0.7		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	400	Jordan	2015.0	14.7		16.3	13.2		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	400	Jordan	2016.0	13.9		15.3	12.4		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	404	Kenya	2015.0	31.8		34.1	29.6		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	404	Kenya	2016.0	31.8		34.1	29.6		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	410	Republic of Korea	2015.0	0.5		0.5	0.5		National Entity	The observation value represents the 3-year average of the period 2014-2016.	CA	Country adjusted data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	<0.5	<0.5	<0.5	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	410	Republic of Korea	2016.0	0.5		0.5	0.5		National Entity	The observation value represents the 3-year average of the period 2015-2017.	CA	Country adjusted data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	<0.5	<0.5	<0.5	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	417	Kyrgyzstan	2015.0	4.7		5.8	3.6		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	417	Kyrgyzstan	2016.0	4.7		5.8	3.6		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	426	Lesotho	2015.0	50.1		52.2	48.0		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	426	Lesotho	2016.0	50.1		52.2	48.0		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	428	Latvia	2015.0	0.7		1.0	0.4		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	428	Latvia	2016.0	0.7		1.0	0.4		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	430	Liberia	2015.0	57.5		60.0	54.9		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	430	Liberia	2016.0	57.5		60.0	54.9		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	432	Landlocked developing countries (LLDCs)	2015.0	18.4		18.9	18.0		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				1			Group					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	432	Landlocked developing countries (LLDCs)	2016.0	20.2		20.6	19.7		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				1			Group					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	440	Lithuania	2015.0	0.5		0.8	0.2		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	440	Lithuania	2016.0	0.5		0.5	0.5		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	<0.5	<0.5	<0.5	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	442	Luxembourg	2015.0	1.2		1.6	0.7		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	442	Luxembourg	2016.0	1.0		1.5	0.6		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	454	Malawi	2015.0	53.9		55.9	52.0		National Entity	The observation value represents the 3-year average of the period 2014-2016.	CA	Country adjusted data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	454	Malawi	2016.0	53.9		55.9	52.0		National Entity	The observation value represents the 3-year average of the period 2015-2017.	CA	Country adjusted data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	480	Mauritius	2015.0	5.2		6.1	4.3		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	480	Mauritius	2016.0	5.9		6.9	4.9		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	484	Mexico	2015.0	9.0		10.5	7.5		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	484	Mexico	2016.0	8.9		10.2	7.5		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	485	Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)	2015.0	9.9		10.5	9.2		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				1			Group					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	485	Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)	2016.0	10.4		11.1	9.8		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				1			Group					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	496	Mongolia	2015.0	1.9		2.4	1.3		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	496	Mongolia	2016.0	1.9		2.4	1.3		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	498	Republic of Moldova	2015.0	2.6		3.3	1.8		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	498	Republic of Moldova	2016.0	2.6		3.3	1.8		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	499	Montenegro	2015.0	2.2		2.8	1.6		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	499	Montenegro	2016.0	2.3		2.9	1.6		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	5	South America	2015.0	5.8		6.3	5.4		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				4	419	Latin America and the Caribbean	Region					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	5	South America	2016.0	6.9		7.3	6.5		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				4	419	Latin America and the Caribbean	Region					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	51	Armenia	2015.0	3.3		4.2	2.5		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	51	Armenia	2016.0	3.8		4.6	2.9		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	513	Europe and Northern America	2015.0	1.4		1.5	1.3		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				2	1	World	Region					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	513	Europe and Northern America	2016.0	1.4		1.5	1.3		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				2	1	World	Region					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	514	Developed Regions	2015.0	1.3		1.4	1.2		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				1			Group					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	514	Developed Regions	2016.0	1.3		1.4	1.2		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				1			Group					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	515	Developing Regions	2015.0	10.3		10.6	9.9		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global				1			Group					
