series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	modeOfTransportation_code	modeOfTransportation_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	260	French Southern Territories	2017.0	0.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global				5	14	Eastern Africa	Country	69.64849091	-49.6068576	ATF	0	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	260	French Southern Territories	2017.0	0.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global				5	14	Eastern Africa	Country	69.64849091	-49.6068576	ATF	0	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	262	Djibouti	2017.0	778.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	778,424			5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	262	Djibouti	2017.0	1.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	1,108,323,091			5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	266	Gabon	2017.0	8.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	8,830,713,128			5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	266	Gabon	2017.0	767.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	767,302			5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	268	Georgia	2017.0	51.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	51,361,817			4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	268	Georgia	2017.0	20.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	20,283,458,245			4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	270	Gambia	2017.0	612.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global				5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	270	Gambia	2017.0	2.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2,779,510,792			5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	275	State of Palestine	2017.0	541.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	275	State of Palestine	2017.0	17.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	17,354,649,277			4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	276	Germany	2017.0	662.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	662,760,836,998			4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	276	Germany	2017.0	164.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	164,317,901,199			4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	28	Antigua and Barbuda	2017.0	1.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	1,509,729,233			5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	28	Antigua and Barbuda	2017.0	460.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	460,586			5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	288	Ghana	2017.0	32.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	32,970,097,801			5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	288	Ghana	2017.0	2.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2,338,712			5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	29	Caribbean	2017.0	391.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	391,295,198,903			4	419	Latin America and the Caribbean	Region					
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	29	Caribbean	2017.0	459.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	459,904,371			4	419	Latin America and the Caribbean	Region					
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	29	Caribbean	2017.0	6.0					ICAO		C	Country data	P_KM	Passenger kilometres	MOT_AIR	Air transport	G	Global	6,675,636,110			4	419	Latin America and the Caribbean	Region					
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	292	Gibraltar	2017.0	585.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	585,579,819			4	39	Southern Europe	Country	-5.347561686	36.13895036	GIB	0	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	292	Gibraltar	2017.0	158.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	158,047,349			4	39	Southern Europe	Country	-5.347561686	36.13895036	GIB	0	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	296	Kiribati	2017.0	11.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	11,765,730			4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	296	Kiribati	2017.0	326.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	326,657,278			4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	30	Eastern Asia	2017.0	1.0					ICAO		C	Country data	P_KM	Passenger kilometres	MOT_AIR	Air transport	G	Global	1,539,597,506,401			3	142	Asia	Region					
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	30	Eastern Asia	2017.0	1.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	1,902,246,515,850			3	142	Asia	Region					
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	30	Eastern Asia	2017.0	5.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	5,394,947,819,170			3	142	Asia	Region					
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	300	Greece	2017.0	4.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	4,232,941,767			4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	300	Greece	2017.0	95.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	95,759,828,066			4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	304	Greenland	2017.0	350.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	350,022,468			4	21	Northern America	Country	-41.39371316	74.75625681	GRL	0	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	304	Greenland	2017.0	445.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	445,085,120			4	21	Northern America	Country	-41.39371316	74.75625681	GRL	0	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	308	Grenada	2017.0	1.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	1,731,803,250			5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	308	Grenada	2017.0	1.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	1,423,083			5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	31	Azerbaijan	2017.0	912.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	912,065,394			4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	31	Azerbaijan	2017.0	63.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	63,138,664,547			4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	312	Guadeloupe	2017.0	2.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2,363,417			5	29	Caribbean	Country	-61.64762115	16.14416917	GLP	0	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	312	Guadeloupe	2017.0	1.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	1,176,957,993			5	29	Caribbean	Country	-61.64762115	16.14416917	GLP	0	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	316	Guam	2017.0	1.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	1,456,801,823			4	57	Micronesia	Country	144.7029305	13.35485404	GUM	0	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	316	Guam	2017.0	280.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	280,609			4	57	Micronesia	Country	144.7029305	13.35485404	GUM	0	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	32	Argentina	2017.0	4.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	4,858,407,025			5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	32	Argentina	2017.0	188.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	188,291,351,353			5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	320	Guatemala	2017.0	79.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	79,000,540			5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	320	Guatemala	2017.0	147.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	147,591,301,258			5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	324	Guinea	2017.0	7.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	7,813,424,908			5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	324	Guinea	2017.0	3.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	3,958			5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	328	Guyana	2017.0	209.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	209,142			5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	328	Guyana	2017.0	1.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	1,658,798,157			5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	332	Haiti	2017.0	98.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	98,412,591,827			5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	332	Haiti	2017.0	23.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	23,118,524			5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	334	Heard Island and McDonald Islands	2017.0	0.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global				4	53	Australia and New Zealand	Country	73.52633626	-53.09106147	HMD	0	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	334	Heard Island and McDonald Islands	2017.0	0.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global				4	53	Australia and New Zealand	Country	73.52633626	-53.09106147	HMD	0	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	336	Holy See	2017.0	8.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	8,326,673			4	39	Southern Europe	Country	12.45315803	41.90343751	VAT	0	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	336	Holy See	2017.0	3.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	3,416,640			4	39	Southern Europe	Country	12.45315803	41.90343751	VAT	0	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	34	Southern Asia	2017.0	261.0					ICAO		C	Country data	P_KM	Passenger kilometres	MOT_AIR	Air transport	G	Global	261,820,922,241			3	142	Asia	Region					
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	34	Southern Asia	2017.0	3.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	3,185,280,562,413			3	142	Asia	Region					
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	34	Southern Asia	2017.0	943.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	943,160,790,255			3	142	Asia	Region					
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	340	Honduras	2017.0	68.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	68,026,147			5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	340	Honduras	2017.0	80.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	80,384,805,664			5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	344	China, Hong Kong Special Administrative Region	2017.0	2.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2,630,860,555			4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	344	China, Hong Kong Special Administrative Region	2017.0	38.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	38,636,602,867			4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	348	Hungary	2017.0	1.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	1,839,100,445			4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	348	Hungary	2017.0	110.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	110,354,743,808			4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	35	South-Eastern Asia	2017.0	605.0					ICAO		C	Country data	P_KM	Passenger kilometres	MOT_AIR	Air transport	G	Global	605,243,793,907			3	142	Asia	Region					
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	35	South-Eastern Asia	2017.0	1.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	1,730,050,375,045			3	142	Asia	Region					
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	35	South-Eastern Asia	2017.0	767.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	767,779,459,663			3	142	Asia	Region					
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	352	Iceland	2017.0	2.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2,518,946,622			4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	352	Iceland	2017.0	726.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	726,825,855			4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	356	India	2017.0	705.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	705,580,857,372			4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	356	India	2017.0	2.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2,123,246,418,309			4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	36	Australia	2017.0	98.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	98,606,856,903			4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	36	Australia	2017.0	21.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	21,698,828,782			4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	360	Indonesia	2017.0	593.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	593,962,965,171			4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	360	Indonesia	2017.0	228.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	228,384,239,028			4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	364	Iran (Islamic Republic of)	2017.0	331.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	331,672,236,957			4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	364	Iran (Islamic Republic of)	2017.0	27.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	27,325,213,134			4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	368	Iraq	2017.0	116.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	116,565,485,197			4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	368	Iraq	2017.0	6.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	6,518,090			4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	372	Ireland	2017.0	9.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	9,741,955,565			4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	372	Ireland	2017.0	46.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	46,678,114,324			4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	376	Israel	2017.0	39.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	39,783,784,384			4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	376	Israel	2017.0	6.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	6,445,645,740			4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	380	Italy	2017.0	69.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	69,137,116,266			4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	380	Italy	2017.0	422.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	422,745,151,337			4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	384	Côte d'Ivoire	2017.0	200.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	200,996			5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	384	Côte d'Ivoire	2017.0	30.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	30,350,946,440			5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	388	Jamaica	2017.0	11.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	11,378,670			5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	388	Jamaica	2017.0	37.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	37,043,868,479			5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	39	Southern Europe	2017.0	1.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	1,219,813,725,987			3	150	Europe	Region					
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	39	Southern Europe	2017.0	225.0					ICAO		C	Country data	P_KM	Passenger kilometres	MOT_AIR	Air transport	G	Global	225,730,173,009			3	150	Europe	Region					
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	39	Southern Europe	2017.0	156.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	156,473,000,452			3	150	Europe	Region					
